order_id,product_id,customer_id,product,state_name,amount,currency,timestamp,transaction_date
5964,26,658,Flour - Bread,Texas,3499,USD,2020-09-02T06:28:42Z,9/2/2020
8600,17,294,French Kiss Vanilla,California,726,USD,2020-09-02T06:49:50Z,9/2/2020
3659,10,146,Onion Powder,New York,4299,USD,2020-09-02T07:54:26Z,9/2/2020
6293,36,352,Cake - Bande Of Fruit,New York,4802,USD,2020-09-02T12:13:00Z,9/2/2020
5860,89,642,Lid - 16 Oz And 32 Oz,New York,3565,USD,2020-09-02T01:45:55Z,9/2/2020
7857,56,421,Cheese - Valancey,New York,1339,USD,2020-09-02T20:33:14Z,9/2/2020
1815,34,859,"7up Diet, 355 Ml",New York,958,USD,2020-09-02T05:35:13Z,9/2/2020
7491,84,594,"Wine - White, Concha Y Toro",New York,2582,USD,2020-09-02T18:24:48Z,9/2/2020
8532,50,851,Wine - Muscadet Sur Lie,New Jersey,3987,USD,2020-09-02T16:13:04Z,9/2/2020
4382,20,527,Foil Cont Round,Texas,1208,USD,2020-09-02T17:42:16Z,9/2/2020
8682,28,610,Syrup - Monin - Blue Curacao,California,2844,USD,2020-09-02T23:26:07Z,9/2/2020
8090,90,840,Mushroom - White Button,California,2329,USD,2020-09-02T03:19:52Z,9/2/2020
6012,47,803,"Lamb - Whole, Frozen",New Jersey,966,USD,2020-09-02T18:39:23Z,9/2/2020
9518,65,733,Sauce - Fish 25 Ozf Bottle,Texas,3501,USD,2020-09-02T05:51:53Z,9/2/2020
8644,94,671,Sprouts - Baby Pea Tendrils,California,885,USD,2020-09-02T14:33:13Z,9/2/2020
1959,91,285,Wine - Casillero Del Diablo,New York,2332,USD,2020-09-02T00:18:16Z,9/2/2020
1864,83,110,Longos - Grilled Veg Sandwiches,New York,2090,USD,2020-09-02T01:37:47Z,9/2/2020
8246,73,374,Paste - Black Olive,New York,1056,USD,2020-09-02T02:28:38Z,9/2/2020
4492,73,480,Pastry - Chocolate Chip Muffin,New York,3315,USD,2020-09-02T03:17:33Z,9/2/2020
8462,70,348,"Potatoes - Purple, Organic",New York,2532,USD,2020-09-02T19:32:29Z,9/2/2020
2160,63,500,Soup - Campbells - Chicken Noodle,New York,2072,USD,2020-09-02T14:10:21Z,9/2/2020
8545,37,845,Longos - Grilled Veg Sandwiches,New Jersey,3734,USD,2020-09-02T13:10:42Z,9/2/2020
4541,41,362,Compound - Mocha,Texas,3648,USD,2020-09-02T19:50:02Z,9/2/2020
8687,70,303,Potatoes - Peeled,California,1247,USD,2020-09-02T02:16:42Z,9/2/2020
3488,74,440,Pork - Caul Fat,California,1284,USD,2020-09-02T22:04:23Z,9/2/2020
3916,42,773,Myers Planters Punch,New Jersey,3423,USD,2020-09-02T02:47:01Z,9/2/2020
2789,90,591,Wine - Casablanca Valley,Texas,3409,USD,2020-09-02T04:35:26Z,9/2/2020
6694,41,309,Mortadella,California,689,USD,2020-09-02T08:46:09Z,9/2/2020
3760,75,281,Dc - Frozen Momji,New York,1013,USD,2020-09-02T23:46:03Z,9/2/2020
2623,22,884,Muffins - Assorted,New York,4767,USD,2020-09-02T19:01:26Z,9/2/2020
2831,56,717,"Juice - Clamato, 341 Ml",New York,4568,USD,2020-09-02T04:49:33Z,9/2/2020
8663,11,479,White Fish - Filets,New York,1166,USD,2020-09-02T07:41:04Z,9/2/2020
4193,91,386,Lobster - Base,New York,3771,USD,2020-09-02T19:30:14Z,9/2/2020
6327,32,538,Beer - Maudite,New York,1356,USD,2020-09-02T11:49:53Z,9/2/2020
4662,88,467,Sherry - Dry,New Jersey,3332,USD,2020-09-02T23:55:41Z,9/2/2020
8573,43,162,Potatoes - Pei 10 Oz,Texas,938,USD,2020-09-02T00:36:17Z,9/2/2020
9388,95,753,Pork - Ground,California,1711,USD,2020-09-02T13:19:05Z,9/2/2020
9356,68,397,Wine - Valpolicella Masi,California,4812,USD,2020-09-02T18:21:18Z,9/2/2020
1847,42,555,Jagermeister,New Jersey,3852,USD,2020-09-02T12:41:53Z,9/2/2020
7703,50,363,Mushrooms - Honey,Texas,1144,USD,2020-09-02T11:36:13Z,9/2/2020
5880,68,383,"Chilli Paste, Sambal Oelek",California,1146,USD,2020-09-02T05:45:48Z,9/2/2020
9493,34,739,Mushroom - Chanterelle Frozen,New York,1538,USD,2020-09-02T15:21:57Z,9/2/2020
8668,23,421,"Salmon - Atlantic, Fresh, Whole",New York,1872,USD,2020-09-02T03:17:37Z,9/2/2020
2339,25,149,Lemonade - Pineapple Passion,New York,1472,USD,2020-09-02T06:13:29Z,9/2/2020
9876,99,117,"Beans - Black Bean, Dry",New York,536,USD,2020-09-02T15:56:19Z,9/2/2020
8773,30,894,Onions - White,New York,2645,USD,2020-09-02T07:53:16Z,9/2/2020
2478,84,726,Knife Plastic - White,New York,1304,USD,2020-09-02T03:21:48Z,9/2/2020
1908,23,888,"Lamb - Leg, Boneless",New Jersey,3207,USD,2020-09-02T19:46:50Z,9/2/2020
4405,85,579,Artichoke - Fresh,Texas,938,USD,2020-09-02T02:30:04Z,9/2/2020
1881,26,658,Flour - Bread,California,4585,USD,2020-09-02T05:49:40Z,9/2/2020
5000,17,294,French Kiss Vanilla,California,3052,USD,2020-09-02T09:26:41Z,9/2/2020
7158,10,146,Onion Powder,New Jersey,1011,USD,2020-09-02T01:59:13Z,9/2/2020
4367,36,352,Cake - Bande Of Fruit,Texas,4574,USD,2020-09-02T18:24:59Z,9/2/2020
2785,89,642,Lid - 16 Oz And 32 Oz,California,1315,USD,2020-09-02T02:34:34Z,9/2/2020
6749,56,421,Cheese - Valancey,New York,568,USD,2020-09-02T23:14:31Z,9/2/2020
1576,34,859,"7up Diet, 355 Ml",New York,1190,USD,2020-09-02T06:57:58Z,9/2/2020
5432,84,594,"Wine - White, Concha Y Toro",New York,2899,USD,2020-09-02T01:03:38Z,9/2/2020
9009,50,851,Wine - Muscadet Sur Lie,New York,2984,USD,2020-09-02T13:57:59Z,9/2/2020
6850,20,527,Foil Cont Round,New York,4743,USD,2020-09-02T13:08:13Z,9/2/2020
6259,28,610,Syrup - Monin - Blue Curacao,New York,956,USD,2020-09-02T20:37:55Z,9/2/2020
3730,90,840,Mushroom - White Button,New Jersey,2111,USD,2020-09-02T10:11:14Z,9/2/2020
1484,47,803,"Lamb - Whole, Frozen",Texas,1424,USD,2020-09-02T02:33:19Z,9/2/2020
9898,65,733,Sauce - Fish 25 Ozf Bottle,California,2506,USD,2020-09-02T18:57:08Z,9/2/2020
1238,94,671,Sprouts - Baby Pea Tendrils,California,4039,USD,2020-09-02T20:04:57Z,9/2/2020
2428,91,285,Wine - Casillero Del Diablo,New Jersey,1015,USD,2020-09-02T22:23:05Z,9/2/2020
3196,83,110,Longos - Grilled Veg Sandwiches,Texas,1254,USD,2020-09-02T19:39:25Z,9/2/2020
6829,73,374,Paste - Black Olive,California,542,USD,2020-09-02T02:26:12Z,9/2/2020
2301,73,480,Pastry - Chocolate Chip Muffin,New York,2083,USD,2020-09-02T12:10:11Z,9/2/2020
2887,70,348,"Potatoes - Purple, Organic",New York,4944,USD,2020-09-02T20:57:59Z,9/2/2020
5902,63,500,Soup - Campbells - Chicken Noodle,New York,1484,USD,2020-09-02T03:19:54Z,9/2/2020
5892,37,845,Longos - Grilled Veg Sandwiches,New York,3918,USD,2020-09-02T07:33:10Z,9/2/2020
8298,41,362,Compound - Mocha,New York,1296,USD,2020-09-02T11:47:50Z,9/2/2020
1044,70,303,Potatoes - Peeled,New York,2281,USD,2020-09-02T08:27:06Z,9/2/2020
8014,74,440,Pork - Caul Fat,New Jersey,750,USD,2020-09-02T09:52:56Z,9/2/2020
5114,42,773,Myers Planters Punch,Texas,1283,USD,2020-09-02T06:31:04Z,9/2/2020
1656,90,591,Wine - Casablanca Valley,California,4361,USD,2020-09-02T22:47:22Z,9/2/2020
6394,41,309,Mortadella,California,2672,USD,2020-09-02T23:41:10Z,9/2/2020
3844,75,281,Dc - Frozen Momji,New Jersey,2892,USD,2020-09-02T20:25:37Z,9/2/2020
6171,22,884,Muffins - Assorted,Texas,3993,USD,2020-09-02T11:13:30Z,9/2/2020
7019,56,717,"Juice - Clamato, 341 Ml",California,3538,USD,2020-09-02T02:03:00Z,9/2/2020
5496,11,479,White Fish - Filets,New York,3208,USD,2020-09-02T17:26:45Z,9/2/2020
5923,91,386,Lobster - Base,New York,4418,USD,2020-09-02T04:17:25Z,9/2/2020
6841,32,538,Beer - Maudite,New York,1114,USD,2020-09-02T03:13:53Z,9/2/2020
3437,88,467,Sherry - Dry,New York,1449,USD,2020-09-02T04:38:11Z,9/2/2020
1539,43,162,Potatoes - Pei 10 Oz,New York,1258,USD,2020-09-02T05:41:34Z,9/2/2020
4496,95,753,Pork - Ground,New York,1168,USD,2020-09-02T07:48:18Z,9/2/2020
4467,68,397,Wine - Valpolicella Masi,New Jersey,3231,USD,2020-09-02T15:02:10Z,9/2/2020
7600,42,555,Jagermeister,Texas,4806,USD,2020-09-02T02:00:33Z,9/2/2020
7031,50,363,Mushrooms - Honey,California,4388,USD,2020-09-02T03:44:37Z,9/2/2020
8909,68,383,"Chilli Paste, Sambal Oelek",California,3134,USD,2020-09-02T07:33:52Z,9/2/2020
4240,34,739,Mushroom - Chanterelle Frozen,New Jersey,970,USD,2020-09-02T00:33:34Z,9/2/2020
9604,23,421,"Salmon - Atlantic, Fresh, Whole",Texas,1783,USD,2020-09-02T17:09:20Z,9/2/2020
2457,25,149,Lemonade - Pineapple Passion,California,3214,USD,2020-09-02T17:37:16Z,9/2/2020
